Transaction Date,Ticker,Executive,Executive Title,Security Type,Acquisition or Disposal,Shares,Share Price
2024-06-17,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,A,110.0,0.0
2024-06-17,GOOG,"DOERR, L JOHN",Director,Class C Google Stock Units,A,2.0,0.0
2024-06-17,GOOG,"WASHINGTON, ROBIN L",Director,Class C Google Stock Units,A,2.0,0.0
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,53.0,180.6577
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,176.0,177.3757
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,130.0,178.5393
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,11.0,179.19
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,424.0,178.514
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,32.0,177.97
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,155.0,179.3624
2024-06-12,GOOG,"HENNESSY, JOHN L",Director,Class A Common Stock,D,519.0,176.7331
2024-06-05,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,11323.0,176.7489
2024-06-05,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,8101.0,175.9943
2024-06-05,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,3076.0,177.5242
2024-06-03,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,682.0,173.86
2024-05-30,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class B Common Stock,D,384600.0,0.0
2024-05-30,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,A,384600.0,0.0
2024-05-30,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class A Common Stock,D,384600.0,0.0
2024-05-30,GOOG,"SERGEY, BRIN","Director, 10% Owner",Class C Capital Stock,D,384600.0,0.0
2024-05-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,1364.0,0.0
2024-05-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1390.0,176.33
2024-05-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1364.0,0.0
2024-05-15,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,12496.0,173.5725
2024-05-15,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,10004.0,172.7844
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,280.0,166.6795
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,473.0,169.4974
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,5.0,170.03
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,660.0,167.6535
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,79.0,168.1241
2024-05-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,3.0,165.9
2024-05-07,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,10000.0,0.0
2024-05-03,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,40000.0,0.0
2024-05-02,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,682.0,166.67
2024-05-01,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,6600.0,167.3974
2024-05-01,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,A,113401.0,0.0
2024-05-01,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,A,113401.0,0.0
2024-05-01,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,4834.0,165.6711
2024-05-01,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,9076.0,166.647
2024-05-01,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,1990.0,168.3096
2024-05-01,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,A,144901.0,0.0
2024-05-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,A,144901.0,0.0
2024-04-30,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,80.0,167.38
2024-04-26,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2100.0,175.76
2024-04-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,1364.0,0.0
2024-04-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1364.0,0.0
2024-04-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1391.0,161.1
2024-04-17,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,22500.0,157.4117
2024-04-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,68.0,161.1641
2024-04-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,94.0,160.4515
2024-04-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,393.0,159.5294
2024-04-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,245.0,158.8231
2024-04-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,1308.0,156.413
2024-04-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,3840.0,154.7723
2024-04-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,17352.0,155.8164
2024-04-02,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,682.0,154.79
2024-04-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,1300.0,155.9485
2024-04-01,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,12084.0,0.0
2024-04-01,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,12084.0,0.0
2024-04-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,A,144678.0,0.0
2024-04-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,144678.0,0.0
2024-04-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,1758.0,156.3887
2024-04-01,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,200.0,152.425
2024-03-28,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,90.0,152.0
2024-03-27,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,12084.0,151.1859
2024-03-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,1364.0,0.0
2024-03-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1364.0,0.0
2024-03-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1390.0,151.77
2024-03-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Capital Stock,A,15441.0,0.0
2024-03-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,8924.0,0.0
2024-03-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,9098.0,151.77
2024-03-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,6517.0,0.0
2024-03-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,6643.0,151.77
2024-03-25,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,A,12085.0,0.0
2024-03-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,5101.0,0.0
2024-03-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,5199.0,151.77
2024-03-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,6985.0,0.0
2024-03-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,7120.0,151.77
2024-03-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,A,37822.0,0.0
2024-03-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Google Stock Units,D,37822.0,0.0
2024-03-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Google Stock Units,D,36559.0,151.77
2024-03-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,12085.0,0.0
2024-03-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,5101.0,0.0
2024-03-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,5199.0,151.77
2024-03-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,6985.0,0.0
2024-03-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,8924.0,0.0
2024-03-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,6643.0,151.77
2024-03-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,6517.0,0.0
2024-03-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,A,15441.0,0.0
2024-03-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,7120.0,151.77
2024-03-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,9098.0,151.77
2024-03-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,12370.0,148.3418
2024-03-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,10130.0,149.3181
2024-03-18,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,500.0,149.5
2024-03-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,15.0,138.23
2024-03-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,285.0,139.5764
2024-03-08,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,100.0,138.93
2024-03-08,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,9700.0,137.2864
2024-03-08,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,17046.0,138.2759
2024-03-08,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,19831.0,136.4227
2024-03-08,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,1400.0,135.0579
2024-03-06,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,2400.0,133.4321
2024-03-06,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,1100.0,134.2691
2024-03-06,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,A,24294.0,0.0
2024-03-06,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,19000.0,132.5125
2024-03-04,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,682.0,136.49
2024-02-29,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,100.0,138.22
2024-02-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1364.0,0.0
2024-02-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,1364.0,0.0
2024-02-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1391.0,145.29
2024-02-22,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,25514.0,0.0
2024-02-21,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,8583.0,142.4601
2024-02-21,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,48076.0,0.0
2024-02-21,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,48076.0,0.0
2024-02-21,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,13917.0,143.4698
2024-02-20,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,6686.0,141.6301
2024-02-20,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,4504.0,143.0637
2024-02-20,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,36886.0,142.2019
2024-02-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2427.0,0.0
2024-02-13,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,A,2427.0,0.0
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,147.0,150.2429
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,28.0,148.885
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,176.0,149.5376
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,325.0,149.5947
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,103.0,150.1848
2024-02-12,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,21.0,148.88
2024-02-07,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,11391.0,145.9463
2024-02-07,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Capital Stock,A,194200.0,0.0
2024-02-07,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,D,49043.0,145.41
2024-02-07,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,A,97120.0,0.0
2024-02-07,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Capital Stock,D,98050.0,145.41
2024-02-07,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,A,194200.0,0.0
2024-02-07,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,98050.0,145.41
2024-02-07,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,97120.0,0.0
2024-02-07,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,49043.0,145.41
2024-02-07,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,11109.0,146.6446
2024-02-01,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,660.0,143.59
2024-01-30,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,230.0,154.06
2024-01-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1321.0,0.0
2024-01-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,1433.0,150.35
2024-01-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,1321.0,0.0
2024-01-17,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,3689.0,142.9061
2024-01-17,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,3488.0,141.1913
2024-01-17,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,15323.0,142.176
2024-01-11,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,2400.0,145.0
2024-01-10,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,146.0,143.5093
2024-01-10,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,28.0,142.6953
2024-01-10,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,26.0,144.2407
2024-01-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,6200.0,139.3481
2024-01-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,12512.0,140.2561
2024-01-03,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,3788.0,140.8703
2024-01-03,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,35799.0,0.0
2024-01-03,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,35799.0,0.0
2024-01-02,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,10988.0,139.3458
2024-01-02,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,400.0,140.12
2024-01-02,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,16088.0,0.0
2024-01-02,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,425.0,139.61
2024-01-02,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,A,16088.0,0.0
2024-01-02,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,D,4700.0,138.4243
2023-12-29,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,240.0,140.51
2023-12-28,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,D,28281.0,141.4025
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,30135.0,142.72
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Capital Stock,A,35800.0,0.0
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,23496.0,0.0
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,23104.0,142.72
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,5107.0,142.72
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,7111.0,0.0
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,6993.0,142.72
2023-12-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,A,851.0,0.0
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,5107.0,142.72
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,5193.0,0.0
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,7111.0,0.0
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,6993.0,142.72
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Capital Stock,A,35800.0,0.0
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Capital Stock,A,46367.0,0.0
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,6525.0,142.72
2023-12-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,A,37503.0,0.0
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,9087.0,0.0
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,8935.0,142.72
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Capital Stock,A,41265.0,0.0
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,23104.0,142.72
2023-12-25,GOOG,"WALKER, JOHN KENT","President, Global Affairs, CLO",Class C Google Stock Units,D,23496.0,0.0
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,8935.0,142.72
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,9087.0,0.0
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,30645.0,0.0
2023-12-25,GOOG,"SCHINDLER, PHILIPP","SVP, Chief Business Officer",Class C Google Stock Units,D,6635.0,0.0
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,25543.0,0.0
2023-12-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Google Stock Units,D,37503.0,0.0
2023-12-25,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Google Stock Units,D,36878.0,142.72
2023-12-25,GOOG,"PORAT, RUTH","President, CFO",Class C Google Stock Units,D,5193.0,0.0
2023-12-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,793.0,142.72
2023-12-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,807.0,0.0
2023-12-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,44.0,0.0
2023-12-25,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Google Stock Units,D,43.0,142.72
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,25117.0,142.72
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,6525.0,142.72
2023-12-25,GOOG,"RAGHAVAN, PRABHAKAR",Senior Vice President,Class C Google Stock Units,D,6635.0,0.0
2023-12-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,11616.0,142.0964
2023-12-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,1200.0,142.8008
2023-12-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,4200.0,141.1588
2023-12-20,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,5484.0,139.9098
2023-12-11,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,101.0,133.7974
2023-12-11,GOOG,"HENNESSY, JOHN L",Director,Class C Capital Stock,D,99.0,134.1433
2023-12-06,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,14769.0,131.8555
2023-12-06,GOOG,"PICHAI, SUNDAR","Director, Chief Executive Officer",Class C Capital Stock,D,7731.0,132.7655
2023-12-01,GOOG,"O'TOOLE, AMIE THUENER","VP, Chief Accounting Officer",Class C Capital Stock,D,420.0,133.32
2023-11-30,GOOG,"ARNOLD, FRANCES",Director,Class C Capital Stock,D,230.0,136.4
2023-11-27,GOOG,"SHRIRAM, KAVITARK RAM",Director,Class C Capital Stock,D,45266.0,0.0
2023-11-27,GOOG,"SHRIRAM, KAVITARK RAM",Director,Class A Common Stock,D,45266.0,0.0
2023-11-27,GOOG,"SHRIRAM, KAVITARK RAM",Director,Class C Capital Stock,A,45266.0,0.0
2023-11-27,GOOG,"SHRIRAM, KAVITARK RAM",Director,Class A Common Stock,A,45266.0,0.0
