transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2020-11-10,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1543.0,369.189
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20866.0,360.758
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16708.0,359.97
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,25172.0,361.737
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12477.0,362.66
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2402.0,363.755
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,500.0,364.679
2020-10-27,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11032.0,380.493
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,500.0,385.27
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5534.0,384.283
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,22458.0,383.258
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20304.0,382.457
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1641.0,386.767
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,14227.0,381.423
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2429.0,379.294
2020-10-13,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-10-09,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,14500.0,376.94
2020-10-05,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,5000.0,364.055
2020-09-30,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,2636.0,370.01
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3356.0,368.665
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5600.0,370.329
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3626.0,369.4
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16170.0,367.48
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,22733.0,366.505
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20475.0,365.572
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6165.0,364.556
2020-09-29,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-09-28,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,3500.0,365.23
2020-09-28,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,2642.0,360.02
2020-09-18,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,101740.0,361.45
2020-09-18,AVGO,"SAMUELI, HENRY",Director,"Common Stock, par value $0.001k",A,38850.0,0.0
2020-09-18,AVGO,"SAMUELI, HENRY",Director,Common Stock. $0.001 par value,A,131062.0,0.0
2020-09-16,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,2000.0,367.54
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,78125.0,52.65
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6342.0,365.915
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12851.0,366.898
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5328.0,370.622
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15998.0,367.895
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11732.0,368.925
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,25874.0,369.982
2020-09-15,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,78125.0,0.0
2020-09-10,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,4778.0,364.219
2020-09-10,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,83.0,363.0
2020-09-09,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,84.0,358.105
2020-09-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,4586.0,354.01
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6177.0,354.787
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57172.0,38.99
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3082.0,350.849
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3070.0,351.83
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2617.0,352.783
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5909.0,353.942
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8285.0,355.917
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6820.0,357.165
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9893.0,357.887
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7119.0,358.959
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,900.0,359.954
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2100.0,361.008
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1200.0,361.961
2020-09-08,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57172.0,0.0
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1600.0,351.362
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1616.0,349.176
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,907.0,352.391
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6118.0,358.102
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1920.0,350.137
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,900.0,348.27
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57172.0,38.99
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,631.0,353.253
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3100.0,355.916
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2038.0,356.604
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12249.0,358.929
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10875.0,360.195
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1705.0,361.797
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10613.0,360.933
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57172.0,0.0
2020-09-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2900.0,354.897
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57172.0,0.0
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,100.0,337.0
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7138.0,336.289
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,24322.0,335.588
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57172.0,38.99
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10308.0,333.618
2020-08-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15304.0,334.561
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57172.0,38.99
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,32439.0,328.726
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,17189.0,329.526
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1000.0,330.445
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57172.0,0.0
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3356.0,332.811
2020-08-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3188.0,331.879
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4256.0,332.412
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3092.0,332.976
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57172.0,0.0
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2400.0,325.485
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3900.0,327.058
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15496.0,328.174
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,13368.0,328.997
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4771.0,330.022
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1543.0,330.954
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3429.0,324.152
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4917.0,323.387
2020-08-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57172.0,38.99
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16107.0,326.402
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2766.0,328.206
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5068.0,327.211
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10383.0,321.052
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7081.0,321.879
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1499.0,322.996
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5502.0,324.646
2020-08-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8765.0,325.559
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16670.0,309.7
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6618.0,307.008
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,22098.0,307.676
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10399.0,308.958
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1386.0,310.476
2020-07-28,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,17555.0,316.099
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5484.0,313.298
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1000.0,318.39
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,19956.0,315.209
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12576.0,314.289
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,600.0,317.55
2020-07-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3440.0,307.064
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2354.0,306.265
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2500.0,308.212
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6801.0,308.97
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6415.0,310.121
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4977.0,311.289
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9878.0,312.288
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8764.0,313.255
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6926.0,314.224
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4916.0,315.478
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,200.0,316.195
2020-07-14,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-07-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,5000.0,322.511
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6266.0,313.376
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,14070.0,314.667
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11367.0,315.54
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9734.0,316.706
2020-07-07,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15734.0,317.628
2020-06-30,AVGO,"LIEN, JUSTINE",Director,"Common Stock, $0.001 par value",D,260.0,309.95
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,835.0,316.77
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,6370.0,315.956
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10947.0,314.94
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1300.0,308.742
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1400.0,309.757
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4489.0,310.962
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1252.0,311.734
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12439.0,313.154
2020-06-30,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,18139.0,314.197
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,14026.0,313.883
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,500.0,317.0
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5047.0,315.931
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16907.0,312.943
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11497.0,314.792
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-06-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9194.0,312.027
2020-06-22,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,5000.0,309.198
2020-06-18,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,75778.0,313.44
2020-06-17,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,152838.0,0.0
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2530.0,313.939
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,13504.0,309.888
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5659.0,313.244
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9048.0,311.872
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,12165.0,310.915
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,600.0,306.918
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1995.0,308.091
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,11570.0,309.011
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,57171.0,38.99
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,100.0,305.32
2020-06-16,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Option (Right to Buy),D,57171.0,0.0
2020-06-16,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,3000.0,310.62
2020-06-11,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,152140.0,0.0
2020-06-11,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,222668.0,0.0
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,Stock Option (Right to Buy),D,750.0,0.0
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,Stock Option (Right to Buy),D,15000.0,0.0
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",A,15000.0,71.86
2020-06-10,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,6000.0,317.319
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,19407.0,316.1
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",A,750.0,62.63
2020-06-10,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,1343.0,316.821
2020-06-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",A,20000.0,71.86
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,16243.0,316.01
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,12266.0,317.107
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,5860.0,317.836
2020-06-09,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",D,98.0,315.46
2020-06-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,Stock Option (Right to Buy),D,20000.0,0.0
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,400.0,313.958
2020-06-09,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,31500.0,0.0
2020-06-09,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,85200.0,0.0
2020-06-09,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,1860.0,0.0
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,600.0,312.256
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,1100.0,312.923
2020-06-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,7192.0,318.283
2020-06-09,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,3531.0,315.274
2020-06-09,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,20000.0,312.0
2020-04-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,3100.0,257.44
2020-04-07,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,2000.0,257.253
2020-04-07,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,1348.0,264.389
2020-03-30,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,5000.0,235.502
2020-03-30,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"LIEN, JUSTINE",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",D,59.0,240.11
2020-03-30,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-30,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",A,949.0,0.0
2020-03-17,AVGO,"KAWWAS, CHARLIE B",SVP & Chief Sales Officer,"Common Stock, $0.001 par value",D,1553.0,234.22
2020-03-17,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,943.0,234.22
2020-03-17,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,1557.0,234.22
2020-03-16,AVGO,"KRAUSE, THOMAS H.",Chief Financial Officer,"Common Stock, $0.001 par value",D,7813.0,234.22
2020-03-16,AVGO,"SPEARS, KIRSTEN M.",Principal Accounting Officer,"Common Stock, $0.001 par value",D,5047.0,234.22
2020-03-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,4051.0,189.343
2020-03-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5656.0,190.283
